base_model,variant_id,dc_solution,iteration,CONTEXT,ZEROSHOT,delta
phi4,phi4_generalist,Protection DC system design tool,46.0,4,4,0
phi4,phi4_generalist,Protection DC system design tool,47.0,4,4,0
phi4,phi4_generalist,Protection DC system design tool,48.0,4,4,0
phi4,phi4_generalist,Protection DC system design tool,49.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,0.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,1.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,2.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,3.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,4.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,5.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,6.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,7.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,8.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,9.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,10.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,11.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,12.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,13.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,14.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,15.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,16.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,17.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,18.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,19.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,20.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,21.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,22.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,23.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,24.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,25.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,26.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,27.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,28.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,29.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,30.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,31.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,32.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,33.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,34.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,35.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,36.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,37.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,38.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,39.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,40.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,41.0,4,3,1
phi4,phi4_generalist,Semiconductor-based circuit breaker,42.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,43.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,44.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,45.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,46.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,47.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,48.0,4,4,0
phi4,phi4_generalist,Semiconductor-based circuit breaker,49.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,0.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,1.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,2.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,3.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,4.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,5.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,6.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,7.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,8.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,9.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,10.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,11.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,12.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,13.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,14.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,15.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,16.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,17.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,18.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,19.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,20.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,21.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,22.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,23.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,24.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,25.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,26.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,27.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,28.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,29.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,30.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,31.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,32.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,33.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,34.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,35.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,36.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,37.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,38.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,39.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,40.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,41.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,42.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,43.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,44.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,45.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,46.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,47.0,4,3,1
phi4,phi4_generalist,Smart and sustainable DC cables,48.0,4,4,0
phi4,phi4_generalist,Smart and sustainable DC cables,49.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,0.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,1.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,2.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,3.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,4.0,4,3,1
phi4,phi4_generalist,Solid-state circuit breaker,5.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,6.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,7.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,8.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,9.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,10.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,11.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,12.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,13.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,14.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,15.0,4,3,1
phi4,phi4_generalist,Solid-state circuit breaker,16.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,17.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,18.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,19.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,20.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,21.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,22.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,23.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,24.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,25.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,26.0,4,3,1
phi4,phi4_generalist,Solid-state circuit breaker,27.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,28.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,29.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,30.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,31.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,32.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,33.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,34.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,35.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,36.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,37.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,38.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,39.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,40.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,41.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,42.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,43.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,44.0,4,3,1
phi4,phi4_generalist,Solid-state circuit breaker,45.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,46.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,47.0,4,4,0
phi4,phi4_generalist,Solid-state circuit breaker,48.0,4,3,1
phi4,phi4_generalist,Solid-state circuit breaker,49.0,4,4,0
phi4,phi4_generalist,Static protection system,0.0,4,3,1
phi4,phi4_generalist,Static protection system,1.0,4,3,1
phi4,phi4_generalist,Static protection system,2.0,4,4,0
phi4,phi4_generalist,Static protection system,3.0,4,3,1
phi4,phi4_generalist,Static protection system,4.0,4,3,1
phi4,phi4_generalist,Static protection system,5.0,4,4,0
phi4,phi4_generalist,Static protection system,6.0,4,3,1
phi4,phi4_generalist,Static protection system,7.0,4,4,0
phi4,phi4_generalist,Static protection system,8.0,4,3,1
phi4,phi4_generalist,Static protection system,9.0,4,3,1
phi4,phi4_generalist,Static protection system,10.0,4,4,0
phi4,phi4_generalist,Static protection system,11.0,4,3,1
phi4,phi4_generalist,Static protection system,12.0,4,4,0
phi4,phi4_generalist,Static protection system,13.0,4,3,1
phi4,phi4_generalist,Static protection system,14.0,4,4,0
phi4,phi4_generalist,Static protection system,15.0,4,3,1
phi4,phi4_generalist,Static protection system,16.0,4,3,1
phi4,phi4_generalist,Static protection system,17.0,4,3,1
phi4,phi4_generalist,Static protection system,18.0,4,4,0
phi4,phi4_generalist,Static protection system,19.0,4,3,1
phi4,phi4_generalist,Static protection system,20.0,4,3,1
phi4,phi4_generalist,Static protection system,21.0,4,3,1
phi4,phi4_generalist,Static protection system,22.0,4,3,1
phi4,phi4_generalist,Static protection system,23.0,4,4,0
phi4,phi4_generalist,Static protection system,24.0,4,3,1
phi4,phi4_generalist,Static protection system,25.0,4,4,0
phi4,phi4_generalist,Static protection system,26.0,4,3,1
phi4,phi4_generalist,Static protection system,27.0,4,4,0
phi4,phi4_generalist,Static protection system,28.0,4,4,0
phi4,phi4_generalist,Static protection system,29.0,4,3,1
phi4,phi4_generalist,Static protection system,30.0,4,4,0
phi4,phi4_generalist,Static protection system,31.0,4,4,0
phi4,phi4_generalist,Static protection system,32.0,4,3,1
phi4,phi4_generalist,Static protection system,33.0,4,4,0
phi4,phi4_generalist,Static protection system,34.0,4,3,1
phi4,phi4_generalist,Static protection system,35.0,4,3,1
phi4,phi4_generalist,Static protection system,36.0,4,4,0
phi4,phi4_generalist,Static protection system,37.0,4,3,1
phi4,phi4_generalist,Static protection system,38.0,4,4,0
phi4,phi4_generalist,Static protection system,39.0,4,3,1
phi4,phi4_generalist,Static protection system,40.0,4,3,1
phi4,phi4_generalist,Static protection system,41.0,4,4,0
phi4,phi4_generalist,Static protection system,42.0,4,3,1
phi4,phi4_generalist,Static protection system,43.0,4,3,1
phi4,phi4_generalist,Static protection system,44.0,4,3,1
phi4,phi4_generalist,Static protection system,45.0,4,3,1
phi4,phi4_generalist,Static protection system,46.0,4,4,0
phi4,phi4_generalist,Static protection system,47.0,4,3,1
phi4,phi4_generalist,Static protection system,48.0,4,4,0
phi4,phi4_generalist,Static protection system,49.0,4,3,1
phi4,phi4_generalist2,DC connectors,0.0,4,4,0
phi4,phi4_generalist2,DC connectors,1.0,4,4,0
phi4,phi4_generalist2,DC connectors,2.0,3,3,0
phi4,phi4_generalist2,DC connectors,3.0,4,4,0
phi4,phi4_generalist2,DC connectors,4.0,4,3,1
phi4,phi4_generalist2,DC connectors,5.0,4,4,0
phi4,phi4_generalist2,DC connectors,6.0,4,4,0
phi4,phi4_generalist2,DC connectors,7.0,4,4,0
phi4,phi4_generalist2,DC connectors,8.0,4,4,0
phi4,phi4_generalist2,DC connectors,9.0,4,4,0
phi4,phi4_generalist2,DC connectors,10.0,4,4,0
phi4,phi4_generalist2,DC connectors,11.0,4,4,0
phi4,phi4_generalist2,DC connectors,12.0,3,4,-1
phi4,phi4_generalist2,DC connectors,13.0,4,4,0
phi4,phi4_generalist2,DC connectors,14.0,3,4,-1
phi4,phi4_generalist2,DC connectors,15.0,4,4,0
phi4,phi4_generalist2,DC connectors,16.0,4,3,1
phi4,phi4_generalist2,DC connectors,17.0,4,4,0
phi4,phi4_generalist2,DC connectors,18.0,3,4,-1
phi4,phi4_generalist2,DC connectors,19.0,4,4,0
phi4,phi4_generalist2,DC connectors,20.0,3,4,-1
phi4,phi4_generalist2,DC connectors,21.0,4,3,1
phi4,phi4_generalist2,DC connectors,22.0,4,4,0
phi4,phi4_generalist2,DC connectors,23.0,4,4,0
phi4,phi4_generalist2,DC connectors,24.0,4,4,0
phi4,phi4_generalist2,DC connectors,25.0,4,4,0
phi4,phi4_generalist2,DC connectors,26.0,4,4,0
phi4,phi4_generalist2,DC connectors,27.0,4,4,0
phi4,phi4_generalist2,DC connectors,28.0,3,3,0
phi4,phi4_generalist2,DC connectors,29.0,4,4,0
phi4,phi4_generalist2,DC connectors,30.0,4,4,0
phi4,phi4_generalist2,DC connectors,31.0,3,4,-1
phi4,phi4_generalist2,DC connectors,32.0,4,4,0
phi4,phi4_generalist2,DC connectors,33.0,3,4,-1
phi4,phi4_generalist2,DC connectors,34.0,3,4,-1
phi4,phi4_generalist2,DC connectors,35.0,4,4,0
phi4,phi4_generalist2,DC connectors,36.0,4,4,0
phi4,phi4_generalist2,DC connectors,37.0,3,3,0
phi4,phi4_generalist2,DC connectors,38.0,4,3,1
phi4,phi4_generalist2,DC connectors,39.0,3,4,-1
phi4,phi4_generalist2,DC connectors,40.0,4,4,0
phi4,phi4_generalist2,DC connectors,41.0,3,4,-1
phi4,phi4_generalist2,DC connectors,42.0,4,4,0
phi4,phi4_generalist2,DC connectors,43.0,4,3,1
phi4,phi4_generalist2,DC connectors,44.0,4,3,1
phi4,phi4_generalist2,DC connectors,45.0,4,4,0
phi4,phi4_generalist2,DC connectors,46.0,4,4,0
phi4,phi4_generalist2,DC connectors,47.0,3,3,0
phi4,phi4_generalist2,DC connectors,48.0,4,4,0
phi4,phi4_generalist2,DC connectors,49.0,4,4,0
phi4,phi4_generalist2,DC measurement device,0.0,4,3,1
phi4,phi4_generalist2,DC measurement device,1.0,4,3,1
phi4,phi4_generalist2,DC measurement device,2.0,4,4,0
phi4,phi4_generalist2,DC measurement device,3.0,4,3,1
phi4,phi4_generalist2,DC measurement device,4.0,4,3,1
phi4,phi4_generalist2,DC measurement device,5.0,4,3,1
phi4,phi4_generalist2,DC measurement device,6.0,4,3,1
phi4,phi4_generalist2,DC measurement device,7.0,3,3,0
phi4,phi4_generalist2,DC measurement device,8.0,4,3,1
phi4,phi4_generalist2,DC measurement device,9.0,4,3,1
phi4,phi4_generalist2,DC measurement device,10.0,4,3,1
phi4,phi4_generalist2,DC measurement device,11.0,4,4,0
phi4,phi4_generalist2,DC measurement device,12.0,4,4,0
phi4,phi4_generalist2,DC measurement device,13.0,3,3,0
phi4,phi4_generalist2,DC measurement device,14.0,3,3,0
phi4,phi4_generalist2,DC measurement device,15.0,4,3,1
phi4,phi4_generalist2,DC measurement device,16.0,3,3,0
phi4,phi4_generalist2,DC measurement device,17.0,3,3,0
phi4,phi4_generalist2,DC measurement device,18.0,4,4,0
phi4,phi4_generalist2,DC measurement device,19.0,3,3,0
phi4,phi4_generalist2,DC measurement device,20.0,3,4,-1
phi4,phi4_generalist2,DC measurement device,21.0,4,3,1
phi4,phi4_generalist2,DC measurement device,22.0,4,3,1
phi4,phi4_generalist2,DC measurement device,23.0,3,3,0
phi4,phi4_generalist2,DC measurement device,24.0,3,3,0
phi4,phi4_generalist2,DC measurement device,25.0,4,3,1
phi4,phi4_generalist2,DC measurement device,26.0,4,3,1
phi4,phi4_generalist2,DC measurement device,27.0,4,4,0
phi4,phi4_generalist2,DC measurement device,28.0,3,4,-1
phi4,phi4_generalist2,DC measurement device,29.0,3,3,0
phi4,phi4_generalist2,DC measurement device,30.0,4,3,1
phi4,phi4_generalist2,DC measurement device,31.0,3,3,0
phi4,phi4_generalist2,DC measurement device,32.0,3,3,0
phi4,phi4_generalist2,DC measurement device,33.0,4,4,0
phi4,phi4_generalist2,DC measurement device,34.0,4,3,1
phi4,phi4_generalist2,DC measurement device,35.0,4,3,1
phi4,phi4_generalist2,DC measurement device,36.0,4,3,1
phi4,phi4_generalist2,DC measurement device,37.0,3,3,0
phi4,phi4_generalist2,DC measurement device,38.0,4,3,1
phi4,phi4_generalist2,DC measurement device,39.0,4,4,0
phi4,phi4_generalist2,DC measurement device,40.0,4,3,1
phi4,phi4_generalist2,DC measurement device,41.0,4,3,1
phi4,phi4_generalist2,DC measurement device,42.0,4,3,1
phi4,phi4_generalist2,DC measurement device,43.0,3,3,0
phi4,phi4_generalist2,DC measurement device,44.0,4,4,0
phi4,phi4_generalist2,DC measurement device,45.0,4,4,0
phi4,phi4_generalist2,DC measurement device,46.0,4,3,1
phi4,phi4_generalist2,DC measurement device,47.0,4,3,1
phi4,phi4_generalist2,DC measurement device,48.0,4,3,1
phi4,phi4_generalist2,DC measurement device,49.0,3,3,0
phi4,phi4_generalist2,DC solution design tool,0.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,1.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,2.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,3.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,4.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,5.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,6.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,7.0,4,4,0
phi4,phi4_generalist2,DC solution design tool,8.0,4,4,0
