row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,truncated
generalist_gemma3_60_b11,gemma3,generalist_gemma3,generalist,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,60,20250808_142500,no
generalist2_gemma3_60_b1,gemma3,generalist2_gemma3,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
generalist2_gemma3_60_b4,gemma3,generalist2_gemma3,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
generalist2_gemma3_60_b7,gemma3,generalist2_gemma3,generalist2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,60,20250808_142500,no
generalist2_gemma3_60_b8,gemma3,generalist2_gemma3,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,60,20250808_142500,no
generalist2_gemma3_60_b11,gemma3,generalist2_gemma3,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,60,20250808_142500,no
normative_gemma3_60_b1,gemma3,normative_gemma3,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
normative_gemma3_60_b4,gemma3,normative_gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
normative_gemma3_60_b7,gemma3,normative_gemma3,normative,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,60,20250808_142500,no
normative_gemma3_60_b8,gemma3,normative_gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,60,20250808_142500,no
normative_gemma3_60_b11,gemma3,normative_gemma3,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,60,20250808_142500,no
normative2_gemma3_60_b1,gemma3,normative2_gemma3,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
normative2_gemma3_60_b4,gemma3,normative2_gemma3,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
normative2_gemma3_60_b7,gemma3,normative2_gemma3,normative2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,60,20250808_142500,no
normative2_gemma3_60_b8,gemma3,normative2_gemma3,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,60,20250808_142500,no
normative2_gemma3_60_b10,gemma3,normative2_gemma3,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,False,60,20250808_142500,no
subject_matter_gemma3_60_b1,gemma3,subject_matter_gemma3,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
subject_matter_gemma3_60_b4,gemma3,subject_matter_gemma3,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
subject_matter_gemma3_60_b7,gemma3,subject_matter_gemma3,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,60,20250808_142500,no
subject_matter_gemma3_60_b9,gemma3,subject_matter_gemma3,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,60,20250808_142500,no
subject_matter_gemma3_60_b11,gemma3,subject_matter_gemma3,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,60,20250808_142500,no
subject_matter2_gemma3_60_b1,gemma3,subject_matter2_gemma3,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,60,20250808_142500,no
subject_matter2_gemma3_60_b4,gemma3,subject_matter2_gemma3,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,60,20250808_142500,no
subject_matter2_gemma3_60_b7,gemma3,subject_matter2_gemma3,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,60,20250808_142500,no
subject_matter2_gemma3_60_b9,gemma3,subject_matter2_gemma3,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,60,20250808_142500,no
subject_matter2_gemma3_60_b11,gemma3,subject_matter2_gemma3,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,60,20250808_142500,no
generalist_llama_61_b1,llama,generalist_llama,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,61,20250811_220047,no
generalist_llama_61_b2,llama,generalist_llama,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,61,20250811_220047,no
generalist_llama_61_b3,llama,generalist_llama,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,61,20250811_220047,no
generalist_llama_61_b4,llama,generalist_llama,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,61,20250811_220047,no
generalist_llama_61_b5,llama,generalist_llama,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,61,20250811_220047,no
generalist2_llama_61_b1,llama,generalist2_llama,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,61,20250811_220047,no
generalist2_llama_61_b2,llama,generalist2_llama,generalist2,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,61,20250811_220047,no
generalist2_llama_61_b3,llama,generalist2_llama,generalist2,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,61,20250811_220047,no
generalist2_llama_61_b4,llama,generalist2_llama,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,61,20250811_220047,no
generalist2_llama_61_b5,llama,generalist2_llama,generalist2,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,61,20250811_220047,no
generalist2_llama_61_b6,llama,generalist2_llama,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,61,20250811_220047,yes
normative_llama_61_b1,llama,normative_llama,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,61,20250811_220047,no
normative_llama_61_b2,llama,normative_llama,normative,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,61,20250811_220047,no
normative_llama_61_b3,llama,normative_llama,normative,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,61,20250811_220047,no
normative_llama_61_b4,llama,normative_llama,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,61,20250811_220047,no
normative_llama_61_b5,llama,normative_llama,normative,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,61,20250811_220047,no
normative2_llama_61_b1,llama,normative2_llama,normative2,1,,Lack of widespread adoption due to perceived complexity and high initial investment.,hallucinated_label,outside_range_id,True,61,20250811_220047,no
normative2_llama_61_b2,llama,normative2_llama,normative2,2,,Uncertainty regarding the potential for future advancements in traditional AC power systems that may render DC technologies obsolete.,hallucinated_label,outside_range_id,True,61,20250811_220047,no
normative2_llama_61_b3,llama,normative2_llama,normative2,3,,"Concerns over compatibility with existing infrastructure, requiring additional modifications or upgrades.",hallucinated_label,outside_range_id,True,61,20250811_220047,no
normative2_llama_61_b4,llama,normative2_llama,normative2,4,,Lack of government support and incentives for widespread adoption of DC systems.,hallucinated_label,outside_range_id,True,61,20250811_220047,no
normative2_llama_61_b5,llama,normative2_llama,normative2,5,,"Limited availability of skilled professionals capable of designing, installing, and maintaining DC energy systems.",hallucinated_label,outside_range_id,True,61,20250811_220047,no
subject_matter_llama_61_b1,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,61,20250811_220047,no
