source,row_id,base_model,variant_id,model,dc_solution,rating,label,condition,bias_type,anchor_level,iteration,timestamp
llm,BIAS_WORD_dc_solution_design_tool_llama_normative_09_20250820_160409,llama,llama_normative,normative,DC solution design tool,3,Important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_llama_subject_matter2_09_20250820_160409,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_llama_subject_matter_09_20250820_160409,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_mistral_generalist2_09_20250820_160409,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_mistral_generalist_09_20250820_160409,mistral,mistral_generalist,generalist,DC solution design tool,3,Important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_mistral_normative2_09_20250820_160409,mistral,mistral_normative2,normative2,DC solution design tool,3,Important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_mistral_normative_09_20250820_160409,mistral,mistral_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_mistral_subject_matter2_09_20250820_160409,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_mistral_subject_matter_09_20250820_160409,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_phi4_generalist2_09_20250820_160409,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_phi4_generalist_09_20250820_160409,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_phi4_normative2_09_20250820_160409,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_phi4_normative_09_20250820_160409,phi4,phi4_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_phi4_subject_matter2_09_20250820_160409,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_WORD_dc_solution_design_tool_phi4_subject_matter_09_20250820_160409,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_WORD,,9.0,20250820_160409
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_00_20250820_161826,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_00_20250820_161826,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_00_20250820_161826,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_00_20250820_161826,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_00_20250820_161826,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_00_20250820_161826,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_00_20250820_161826,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_00_20250820_161826,llama,llama_generalist,generalist,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_00_20250820_161826,llama,llama_normative2,normative2,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_00_20250820_161826,llama,llama_normative,normative,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_00_20250820_161826,llama,llama_subject_matter2,subject_matter2,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_00_20250820_161826,llama,llama_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_00_20250820_161826,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_00_20250820_161826,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_00_20250820_161826,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_00_20250820_161826,mistral,mistral_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_00_20250820_161826,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_00_20250820_161826,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_00_20250820_161826,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_00_20250820_161826,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_00_20250820_161826,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_00_20250820_161826,phi4,phi4_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_00_20250820_161826,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_00_20250820_161826,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,0.0,20250820_161826
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_01_20250820_162327,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_01_20250820_162327,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_01_20250820_162327,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_01_20250820_162327,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_01_20250820_162327,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_01_20250820_162327,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_01_20250820_162327,llama,llama_generalist2,generalist2,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_01_20250820_162327,llama,llama_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_01_20250820_162327,llama,llama_normative2,normative2,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_01_20250820_162327,llama,llama_normative,normative,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_01_20250820_162327,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_01_20250820_162327,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_01_20250820_162327,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_01_20250820_162327,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_01_20250820_162327,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_01_20250820_162327,mistral,mistral_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_01_20250820_162327,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_01_20250820_162327,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_01_20250820_162327,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_01_20250820_162327,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_01_20250820_162327,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_01_20250820_162327,phi4,phi4_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_01_20250820_162327,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_01_20250820_162327,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,1.0,20250820_162327
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_02_20250820_162829,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_02_20250820_162829,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_02_20250820_162829,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative_02_20250820_162829,gemma3,gemma3_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter2_02_20250820_162829,gemma3,gemma3_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_subject_matter_02_20250820_162829,gemma3,gemma3_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist2_02_20250820_162829,llama,llama_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_generalist_02_20250820_162829,llama,llama_generalist,generalist,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_normative2_02_20250820_162829,llama,llama_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_normative_02_20250820_162829,llama,llama_normative,normative,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter2_02_20250820_162829,llama,llama_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_llama_subject_matter_02_20250820_162829,llama,llama_subject_matter,subject_matter,DC solution design tool,3,Important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist2_02_20250820_162829,mistral,mistral_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_generalist_02_20250820_162829,mistral,mistral_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative2_02_20250820_162829,mistral,mistral_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_normative_02_20250820_162829,mistral,mistral_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter2_02_20250820_162829,mistral,mistral_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_mistral_subject_matter_02_20250820_162829,mistral,mistral_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist2_02_20250820_162829,phi4,phi4_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_generalist_02_20250820_162829,phi4,phi4_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative2_02_20250820_162829,phi4,phi4_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_normative_02_20250820_162829,phi4,phi4_normative,normative,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter2_02_20250820_162829,phi4,phi4_subject_matter2,subject_matter2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_phi4_subject_matter_02_20250820_162829,phi4,phi4_subject_matter,subject_matter,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,2.0,20250820_162829
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist2_03_20250820_163420,gemma3,gemma3_generalist2,generalist2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,3.0,20250820_163420
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_generalist_03_20250820_163420,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,3.0,20250820_163420
llm,BIAS_EXAMPLE_dc_solution_design_tool_gemma3_normative2_03_20250820_163420,gemma3,gemma3_normative2,normative2,DC solution design tool,4,Very important,BIASED,BIAS_EXAMPLE,,3.0,20250820_163420
