row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,barrier_list,bias_type,anchor_level
BIAS_NUM_LOW_llama_generalist_07_b4_inverse_order_20250831_220345,llama,llama_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist_07_b5_inverse_order_20250831_220345,llama,llama_generalist,generalist,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_07_b1_inverse_order_20250831_220345,llama,llama_generalist2,generalist2,1,high costs of DC solutions,"high costs of DC solutions - The initial investment in DC equipment and infrastructure may be higher than traditional AC solutions, which could deter adoption for smaller businesses or projects.",hallucinated_label,correct_id,TRUE,0.244,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_07_b2_inverse_order_20250831_220345,llama,llama_generalist2,generalist2,2,uncertain regulatory roadmap,"uncertain regulatory roadmap - Regulatory frameworks can vary across countries or regions, creating uncertainty about the feasibility and legality of adopting DC technologies.",hallucinated_label,correct_id,TRUE,0.277,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_07_b3_inverse_order_20250831_220345,llama,llama_generalist2,generalist2,3,lack of enough trained personnel in DC systems,"lack of enough trained personnel in DC systems - A shortage of skilled professionals with knowledge and experience in designing, installing, and maintaining DC systems could limit their adoption and implementation.",hallucinated_label,correct_id,TRUE,0.354,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_07_b4_inverse_order_20250831_220345,llama,llama_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process - Lack of understanding or awareness about the advantages and capabilities of DC systems can result in drawn-out permit processes and costly design iterations.,hallucinated_label,correct_id,TRUE,0.524,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_generalist2_07_b5_inverse_order_20250831_220345,llama,llama_generalist2,generalist2,5,incompatibility of DC systems components,"incompatibility of DC systems components - Different components in a DC system may not be compatible with each other, leading to difficulties in system integration and performance.",hallucinated_label,correct_id,TRUE,0.364,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_07_b1_inverse_order_20250831_220345,llama,llama_normative,normative,1,uncertain regulatory roadmap,"Uncertain regulatory roadmap: The lack of clear regulations and guidelines can make it difficult to implement DC solutions on a large scale, as the legal framework may not be conducive to their adoption.",hallucinated_label,correct_id,TRUE,0.282,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_07_b2_inverse_order_20250831_220345,llama,llama_normative,normative,2,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems: A shortage of skilled workers with expertise in DC technologies may slow down the implementation process and hinder the development of new projects.,hallucinated_label,correct_id,TRUE,0.38,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_07_b3_inverse_order_20250831_220345,llama,llama_normative,normative,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,"Misconceptions and lack of knowledge lead to lengthy/expensive design and permit process: The lack of understanding about the advantages of DC solutions can result in a time-consuming and costly permitting process, discouraging potential adopters from pursuing DC technologies.",hallucinated_label,correct_id,TRUE,0.477,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_07_b4_inverse_order_20250831_220345,llama,llama_normative,normative,4,incompatibility of DC systems components,"Incompatibility of DC systems components: If the various hardware components required for DC systems are not compatible with one another or with existing infrastructure, it could hinder the implementation of new projects.",hallucinated_label,correct_id,TRUE,0.307,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative_07_b5_inverse_order_20250831_220345,llama,llama_normative,normative,5,public perception of DC and readiness to 'champion' installations from DC projects,Public perception and readiness to champion installations: The general public's acceptance of DC technologies is crucial for their widespread adoption. A lack of awareness about their benefits and a reluctance to support such projects may limit the growth of DC solutions.,hallucinated_label,correct_id,TRUE,0.407,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_07_b5_inverse_order_20250831_220345,llama,llama_normative2,normative2,5,reduced reliability in DC devices,"Lack of standardized hardware components: There may not be a wide range of compatible and interchangeable hardware components available for DC systems, which can lead to higher costs and potential compatibility issues with existing infrastructure.",hallucinated_label,correct_id,TRUE,0.233,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_07_b4_inverse_order_20250831_220345,llama,llama_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,"High initial investment costs: While the benefits of using DC technologies are significant in terms of energy efficiency, cost savings, and sustainability, there may be a need for substantial upfront investments, which could be a barrier to widespread adoption.",hallucinated_label,correct_id,TRUE,0.283,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_07_b1_inverse_order_20250831_220345,llama,llama_normative2,normative2,1,uncertain regulatory roadmap,"Uncertain regulatory roadmap: The regulatory landscape surrounding DC systems can be complex and evolving, with differing requirements and policies across regions and countries. This ambiguity may discourage stakeholders from investing in DC technologies.",hallucinated_label,correct_id,TRUE,0.267,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_07_b6_inverse_order_20250831_220345,llama,llama_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,"Public perception and acceptance: The public may have concerns or misconceptions about the safety, reliability, and benefits of DC systems, which can affect adoption rates and the success of pilot projects.",hallucinated_label,correct_id,TRUE,0.333,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_normative2_07_b9_inverse_order_20250831_220345,llama,llama_normative2,normative2,9,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Lack of use-cases demonstrating DC's advantages: As a relatively new technology compared to traditional AC systems, there may be limited examples of successful deployments in various sectors, making it difficult for stakeholders to envision practical applications for DC solutions.",hallucinated_label,correct_id,TRUE,0.259,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_07_b1_inverse_order_20250831_220345,llama,llama_subject_matter,subject_matter,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_07_b2_inverse_order_20250831_220345,llama,llama_subject_matter,subject_matter,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_07_b3_inverse_order_20250831_220345,llama,llama_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_07_b4_inverse_order_20250831_220345,llama,llama_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_07_b5_inverse_order_20250831_220345,llama,llama_subject_matter,subject_matter,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b1_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,1,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b2_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b3_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b4_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b5_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b6_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,7,20250831_220345,yes,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b7_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,7,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,7,20250831_220345,yes,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b8_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,8,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,1,7,20250831_220345,yes,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b9_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,9,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,FALSE,1,7,20250831_220345,yes,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_07_b10_inverse_order_20250831_220345,llama,llama_subject_matter2,subject_matter2,10,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,7,20250831_220345,yes,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_07_b1_inverse_order_20250831_220345,mistral,mistral_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_07_b2_inverse_order_20250831_220345,mistral,mistral_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_07_b3_inverse_order_20250831_220345,mistral,mistral_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_07_b4_inverse_order_20250831_220345,mistral,mistral_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_07_b5_inverse_order_20250831_220345,mistral,mistral_generalist,generalist,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_07_b1_inverse_order_20250831_220345,mistral,mistral_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_07_b2_inverse_order_20250831_220345,mistral,mistral_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_07_b3_inverse_order_20250831_220345,mistral,mistral_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_07_b4_inverse_order_20250831_220345,mistral,mistral_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_07_b5_inverse_order_20250831_220345,mistral,mistral_generalist2,generalist2,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_07_b1_inverse_order_20250831_220345,mistral,mistral_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_07_b2_inverse_order_20250831_220345,mistral,mistral_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_07_b3_inverse_order_20250831_220345,mistral,mistral_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_07_b4_inverse_order_20250831_220345,mistral,mistral_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_07_b5_inverse_order_20250831_220345,mistral,mistral_normative,normative,5,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_07_b1_inverse_order_20250831_220345,mistral,mistral_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_07_b2_inverse_order_20250831_220345,mistral,mistral_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_07_b3_inverse_order_20250831_220345,mistral,mistral_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative2_07_b4_inverse_order_20250831_220345,mistral,mistral_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,7,20250831_220345,no,INVERSE_ORDER,BIAS_NUM_LOW,low
