row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,source,condition
gemma3_subject_matter_23_20250811_124637,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,23.0,20250811_124637,llm,CONTEXT
gemma3_subject_matter2_23_20250811_124637,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,23.0,20250811_124637,llm,CONTEXT
llama_generalist_24_20250811_125025,llama,llama_generalist,generalist,Static protection system,3,Important,24.0,20250811_125025,llm,CONTEXT
llama_generalist2_24_20250811_125025,llama,llama_generalist2,generalist2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
llama_normative_24_20250811_125025,llama,llama_normative,normative,Static protection system,3,Important,24.0,20250811_125025,llm,CONTEXT
llama_normative2_24_20250811_125025,llama,llama_normative2,normative2,Static protection system,3,Important,24.0,20250811_125025,llm,CONTEXT
llama_subject_matter_24_20250811_125025,llama,llama_subject_matter,subject_matter,Static protection system,3,Important,24.0,20250811_125025,llm,CONTEXT
llama_subject_matter2_24_20250811_125025,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
mistral_generalist_24_20250811_125025,mistral,mistral_generalist,generalist,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
mistral_generalist2_24_20250811_125025,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
mistral_normative_24_20250811_125025,mistral,mistral_normative,normative,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
mistral_normative2_24_20250811_125025,mistral,mistral_normative2,normative2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
mistral_subject_matter_24_20250811_125025,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
mistral_subject_matter2_24_20250811_125025,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
gemma3_generalist_24_20250811_125025,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
gemma3_generalist2_24_20250811_125025,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
gemma3_normative_24_20250811_125025,gemma3,gemma3_normative,normative,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
gemma3_normative2_24_20250811_125025,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
gemma3_subject_matter_24_20250811_125025,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
gemma3_subject_matter2_24_20250811_125025,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,24.0,20250811_125025,llm,CONTEXT
llama_generalist_25_20250811_125401,llama,llama_generalist,generalist,Static protection system,3,Important,25.0,20250811_125401,llm,CONTEXT
llama_generalist2_25_20250811_125401,llama,llama_generalist2,generalist2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
llama_normative_25_20250811_125401,llama,llama_normative,normative,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
llama_normative2_25_20250811_125401,llama,llama_normative2,normative2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
llama_subject_matter_25_20250811_125401,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
llama_subject_matter2_25_20250811_125401,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
mistral_generalist_25_20250811_125401,mistral,mistral_generalist,generalist,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
mistral_generalist2_25_20250811_125401,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
mistral_normative_25_20250811_125401,mistral,mistral_normative,normative,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
mistral_normative2_25_20250811_125401,mistral,mistral_normative2,normative2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
mistral_subject_matter_25_20250811_125401,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
mistral_subject_matter2_25_20250811_125401,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
gemma3_generalist_25_20250811_125401,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
gemma3_generalist2_25_20250811_125401,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
gemma3_normative_25_20250811_125401,gemma3,gemma3_normative,normative,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
gemma3_normative2_25_20250811_125401,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
gemma3_subject_matter_25_20250811_125401,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
gemma3_subject_matter2_25_20250811_125401,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,25.0,20250811_125401,llm,CONTEXT
llama_generalist_26_20250811_125742,llama,llama_generalist,generalist,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
llama_generalist2_26_20250811_125742,llama,llama_generalist2,generalist2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
llama_normative_26_20250811_125742,llama,llama_normative,normative,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
llama_normative2_26_20250811_125742,llama,llama_normative2,normative2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
llama_subject_matter_26_20250811_125742,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
llama_subject_matter2_26_20250811_125742,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
mistral_generalist_26_20250811_125742,mistral,mistral_generalist,generalist,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
mistral_generalist2_26_20250811_125742,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
mistral_normative_26_20250811_125742,mistral,mistral_normative,normative,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
mistral_normative2_26_20250811_125742,mistral,mistral_normative2,normative2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
mistral_subject_matter_26_20250811_125742,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
mistral_subject_matter2_26_20250811_125742,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
gemma3_generalist_26_20250811_125742,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
gemma3_generalist2_26_20250811_125742,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
gemma3_normative_26_20250811_125742,gemma3,gemma3_normative,normative,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
gemma3_normative2_26_20250811_125742,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
gemma3_subject_matter_26_20250811_125742,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
gemma3_subject_matter2_26_20250811_125742,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,26.0,20250811_125742,llm,CONTEXT
llama_generalist_27_20250811_130301,llama,llama_generalist,generalist,Static protection system,3,Important,27.0,20250811_130301,llm,CONTEXT
llama_generalist2_27_20250811_130301,llama,llama_generalist2,generalist2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
llama_normative_27_20250811_130301,llama,llama_normative,normative,Static protection system,3,Important,27.0,20250811_130301,llm,CONTEXT
llama_normative2_27_20250811_130301,llama,llama_normative2,normative2,Static protection system,3,Important,27.0,20250811_130301,llm,CONTEXT
llama_subject_matter_27_20250811_130301,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
llama_subject_matter2_27_20250811_130301,llama,llama_subject_matter2,subject_matter2,Static protection system,3,Important,27.0,20250811_130301,llm,CONTEXT
mistral_generalist_27_20250811_130301,mistral,mistral_generalist,generalist,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
mistral_generalist2_27_20250811_130301,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
mistral_normative_27_20250811_130301,mistral,mistral_normative,normative,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
mistral_normative2_27_20250811_130301,mistral,mistral_normative2,normative2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
mistral_subject_matter_27_20250811_130301,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
mistral_subject_matter2_27_20250811_130301,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
gemma3_generalist_27_20250811_130301,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
gemma3_generalist2_27_20250811_130301,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
gemma3_normative_27_20250811_130301,gemma3,gemma3_normative,normative,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
gemma3_normative2_27_20250811_130301,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
gemma3_subject_matter_27_20250811_130301,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
gemma3_subject_matter2_27_20250811_130301,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,27.0,20250811_130301,llm,CONTEXT
llama_generalist_28_20250811_130634,llama,llama_generalist,generalist,Static protection system,3,Important,28.0,20250811_130634,llm,CONTEXT
llama_generalist2_28_20250811_130634,llama,llama_generalist2,generalist2,Static protection system,3,Important,28.0,20250811_130634,llm,CONTEXT
llama_normative_28_20250811_130634,llama,llama_normative,normative,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
llama_normative2_28_20250811_130634,llama,llama_normative2,normative2,Static protection system,3,Important,28.0,20250811_130634,llm,CONTEXT
llama_subject_matter_28_20250811_130634,llama,llama_subject_matter,subject_matter,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
llama_subject_matter2_28_20250811_130634,llama,llama_subject_matter2,subject_matter2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
mistral_generalist_28_20250811_130634,mistral,mistral_generalist,generalist,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
mistral_generalist2_28_20250811_130634,mistral,mistral_generalist2,generalist2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
mistral_normative_28_20250811_130634,mistral,mistral_normative,normative,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
mistral_normative2_28_20250811_130634,mistral,mistral_normative2,normative2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
mistral_subject_matter_28_20250811_130634,mistral,mistral_subject_matter,subject_matter,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
mistral_subject_matter2_28_20250811_130634,mistral,mistral_subject_matter2,subject_matter2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
gemma3_generalist_28_20250811_130634,gemma3,gemma3_generalist,generalist,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
gemma3_generalist2_28_20250811_130634,gemma3,gemma3_generalist2,generalist2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
gemma3_normative_28_20250811_130634,gemma3,gemma3_normative,normative,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
gemma3_normative2_28_20250811_130634,gemma3,gemma3_normative2,normative2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
gemma3_subject_matter_28_20250811_130634,gemma3,gemma3_subject_matter,subject_matter,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
gemma3_subject_matter2_28_20250811_130634,gemma3,gemma3_subject_matter2,subject_matter2,Static protection system,4,Very important,28.0,20250811_130634,llm,CONTEXT
