row_id,source,condition,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp
mistral_subject_matter_29_20250626_153106,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,29.0,20250626_153106
mistral_subject_matter_30_20250626_153207,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,30.0,20250626_153207
mistral_subject_matter_31_20250626_153230,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,31.0,20250626_153230
mistral_subject_matter_32_20250626_153347,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,32.0,20250626_153347
mistral_subject_matter_33_20250626_153432,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,33.0,20250626_153432
mistral_subject_matter_34_20250626_153510,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,34.0,20250626_153510
mistral_subject_matter_35_20250626_153532,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,35.0,20250626_153532
mistral_subject_matter_36_20250626_153609,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,36.0,20250626_153609
mistral_subject_matter_37_20250626_154120,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,37.0,20250626_154120
mistral_subject_matter_38_20250626_154152,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,38.0,20250626_154152
mistral_subject_matter_39_20250626_154220,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,39.0,20250626_154220
mistral_subject_matter_40_20250626_154242,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,40.0,20250626_154242
mistral_subject_matter_41_20250626_154307,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,41.0,20250626_154307
mistral_subject_matter_42_20250626_154341,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,42.0,20250626_154341
mistral_subject_matter_43_20250626_154403,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,43.0,20250626_154403
mistral_subject_matter_44_20250626_154900,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,44.0,20250626_154900
mistral_subject_matter_45_20250626_154923,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,45.0,20250626_154923
mistral_subject_matter_46_20250626_154953,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,46.0,20250626_154953
mistral_subject_matter_47_20250626_155015,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,47.0,20250626_155015
mistral_subject_matter_48_20250626_155037,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,48.0,20250626_155037
mistral_subject_matter_49_20250626_155100,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,Static protection system,3,Important,49.0,20250626_155100
mistral_subject_matter2_00_20250626_135501,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,0.0,20250626_135501
mistral_subject_matter2_01_20250626_135534,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,1.0,20250626_135534
mistral_subject_matter2_02_20250626_135634,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,2.0,20250626_135634
mistral_subject_matter2_03_20250626_135733,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,3.0,20250626_135733
mistral_subject_matter2_04_20250626_135819,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,4.0,20250626_135819
mistral_subject_matter2_05_20250626_135930,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,5.0,20250626_135930
mistral_subject_matter2_06_20250626_140002,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,6.0,20250626_140002
mistral_subject_matter2_07_20250626_140030,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,7.0,20250626_140030
mistral_subject_matter2_08_20250626_140142,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,8.0,20250626_140142
mistral_subject_matter2_09_20250626_140238,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,9.0,20250626_140238
mistral_subject_matter2_10_20250626_140414,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,10.0,20250626_140414
mistral_subject_matter2_11_20250626_140513,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,11.0,20250626_140513
mistral_subject_matter2_12_20250626_140543,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,12.0,20250626_140543
mistral_subject_matter2_13_20250626_140646,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,13.0,20250626_140646
mistral_subject_matter2_14_20250626_140714,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,14.0,20250626_140714
mistral_subject_matter2_15_20250626_140742,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,15.0,20250626_140742
mistral_subject_matter2_16_20250626_140805,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,16.0,20250626_140805
mistral_subject_matter2_17_20250626_141059,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,17.0,20250626_141059
mistral_subject_matter2_18_20250626_141121,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,18.0,20250626_141121
mistral_subject_matter2_19_20250626_141301,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,19.0,20250626_141301
mistral_subject_matter2_20_20250626_141326,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,20.0,20250626_141326
mistral_subject_matter2_21_20250626_142803,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,21.0,20250626_142803
mistral_subject_matter2_22_20250626_144137,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,22.0,20250626_144137
mistral_subject_matter2_23_20250626_144212,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,23.0,20250626_144212
mistral_subject_matter2_24_20250626_144240,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,24.0,20250626_144240
mistral_subject_matter2_25_20250626_144413,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,25.0,20250626_144413
mistral_subject_matter2_26_20250626_144553,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,26.0,20250626_144553
mistral_subject_matter2_27_20250626_144702,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,27.0,20250626_144702
mistral_subject_matter2_28_20250626_144734,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,28.0,20250626_144734
mistral_subject_matter2_29_20250626_144824,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,29.0,20250626_144824
mistral_subject_matter2_30_20250626_144855,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,30.0,20250626_144855
mistral_subject_matter2_31_20250626_144921,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,31.0,20250626_144921
mistral_subject_matter2_32_20250626_144946,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,32.0,20250626_144946
mistral_subject_matter2_33_20250626_145015,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,33.0,20250626_145015
mistral_subject_matter2_34_20250626_145050,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,34.0,20250626_145050
mistral_subject_matter2_35_20250626_145138,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,35.0,20250626_145138
mistral_subject_matter2_36_20250626_145211,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,36.0,20250626_145211
mistral_subject_matter2_37_20250626_145257,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,37.0,20250626_145257
mistral_subject_matter2_38_20250626_145320,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,38.0,20250626_145320
mistral_subject_matter2_39_20250626_145348,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,39.0,20250626_145348
mistral_subject_matter2_40_20250626_145445,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,40.0,20250626_145445
mistral_subject_matter2_41_20250626_145507,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,41.0,20250626_145507
mistral_subject_matter2_42_20250626_145531,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,42.0,20250626_145531
mistral_subject_matter2_43_20250626_145635,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,43.0,20250626_145635
mistral_subject_matter2_44_20250626_145802,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,44.0,20250626_145802
mistral_subject_matter2_45_20250626_145902,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,45.0,20250626_145902
mistral_subject_matter2_46_20250626_145924,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,46.0,20250626_145924
mistral_subject_matter2_47_20250626_145947,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,47.0,20250626_145947
mistral_subject_matter2_48_20250626_150009,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,48.0,20250626_150009
mistral_subject_matter2_49_20250626_150033,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC connectors,4,Very important,49.0,20250626_150033
mistral_subject_matter2_00_20250626_233456,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,0.0,20250626_233456
mistral_subject_matter2_01_20250626_233519,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,1.0,20250626_233519
mistral_subject_matter2_02_20250626_233603,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,2.0,20250626_233603
mistral_subject_matter2_03_20250626_233652,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,3.0,20250626_233652
mistral_subject_matter2_04_20250626_233839,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,4.0,20250626_233839
mistral_subject_matter2_05_20250626_233924,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,5.0,20250626_233924
mistral_subject_matter2_06_20250626_234000,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,6.0,20250626_234000
mistral_subject_matter2_07_20250626_234038,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,7.0,20250626_234038
mistral_subject_matter2_08_20250626_234107,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,8.0,20250626_234107
mistral_subject_matter2_09_20250626_234141,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,9.0,20250626_234141
mistral_subject_matter2_10_20250626_234208,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,10.0,20250626_234208
mistral_subject_matter2_11_20250626_234230,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,11.0,20250626_234230
mistral_subject_matter2_12_20250626_234250,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,12.0,20250626_234250
mistral_subject_matter2_13_20250626_234311,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,13.0,20250626_234311
mistral_subject_matter2_14_20250626_234334,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,14.0,20250626_234334
mistral_subject_matter2_15_20250626_234358,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,15.0,20250626_234358
mistral_subject_matter2_16_20250626_234429,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,16.0,20250626_234429
mistral_subject_matter2_17_20250626_234451,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,17.0,20250626_234451
mistral_subject_matter2_18_20250626_234513,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,18.0,20250626_234513
mistral_subject_matter2_19_20250626_234533,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,19.0,20250626_234533
mistral_subject_matter2_20_20250626_234555,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,20.0,20250626_234555
mistral_subject_matter2_21_20250626_234616,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,21.0,20250626_234616
mistral_subject_matter2_22_20250626_234637,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,22.0,20250626_234637
mistral_subject_matter2_23_20250626_234658,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,23.0,20250626_234658
mistral_subject_matter2_24_20250626_234720,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,24.0,20250626_234720
mistral_subject_matter2_25_20250626_234741,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,3,Important,25.0,20250626_234741
mistral_subject_matter2_26_20250626_234814,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,26.0,20250626_234814
mistral_subject_matter2_27_20250626_234836,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,DC measurement device,4,Very important,27.0,20250626_234836
